,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
13,1958,TRON,TRX,tron,619,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'bnb-chain']",,92537860058.77217,92537857382.65309,,14,71659659264.0,5374816928.087264,2022-06-13T01:12:00.000Z,0.07500477930387588,1031642610.8412979,33.4278,-1.61942373,-1.47101777,-8.33911755,0.19331392,21.64049863,25.0203628,6940781770.961157,0.6547,6940781570.24,2022-06-13T01:12:00.000Z,,,,,,2022-06-13 01:14:07.828568
14,3957,UNUS SED LEO,LEO,unus-sed-leo,19,2019-05-21T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'discount-token', 'payments', 'kenetic-capital-portfolio', 'alameda-research-portfolio']",,953954130.0,985239504.0,,15,,,2022-06-13T01:12:00.000Z,5.286379857078803,7023922.98376406,5.125,-3.85872872,-3.74298239,4.04811468,4.81707557,-7.24087251,-9.8725568,5042963897.409134,0.4757,5208350268.34,2022-06-13T01:12:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2af5d2ad76741191d15dfe7bf6ac92d4bd912ca3,2022-06-13 01:14:07.828568
0,1,Bitcoin,BTC,bitcoin,9528,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio']",21000000.0,19065843.0,19065843.0,,1,,,2022-06-13T00:10:00.000Z,26662.449169274132,35023994462.79173,28.3003,-1.41358013,-6.40360146,-10.97058408,-9.2067689,-35.22721846,-32.80958468,508342069856.861,47.1455,559911432554.76,2022-06-13T00:10:00.000Z,,,,,,2022-06-13 12:12:43.347600
1,1027,Ethereum,ETH,ethereum,5745,2015-08-07T00:00:00.000Z,"['mineable', 'pow', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'bnb-chain']",,121149272.3115,121149272.3115,,2,,,2022-06-13T00:09:00.000Z,1437.090876067914,23539016419.71116,11.631,-1.52932531,-6.39041519,-20.4892504,-28.73865534,-53.92033142,-44.52824989,174102513881.1238,16.1469,174102513881.12,2022-06-13T00:09:00.000Z,,,,,,2022-06-13 12:12:43.347600
2,825,Tether,USDT,tether,34604,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin']",,72494981446.97955,79710622658.24379,,3,,,2022-06-13T00:09:00.000Z,0.9990285735341753,59699779625.72347,22.8305,-0.00062721,-0.00878511,-0.02667332,0.07837244,-0.12802158,-0.11581465,72424557903.36249,6.7169,79633189649.79,2022-06-13T00:09:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2022-06-13 12:12:43.347600
3,3408,USD Coin,USDC,usd-coin,4387,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,53991679227.67649,53991679227.67649,,4,,,2022-06-13T00:09:00.000Z,1.000181710939048,6042135238.546715,26.4456,-0.03862565,-0.01769332,-0.00317234,-0.04392503,0.03696076,0.01834772,54001490106.40974,5.0083,54001490106.41,2022-06-13T00:09:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2022-06-13 12:12:43.347600
4,1839,BNB,BNB,bnb,947,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'moonriver-ecosystem', 'bnb-chain']",165116760.0,163276974.63,163276974.63,,5,,,2022-06-13T00:09:00.000Z,255.23739875289436,1387326662.3729699,13.9246,-1.2046458,-5.57695757,-14.85782637,-12.23211564,-39.79811797,-31.71426871,41674390280.80353,3.865,42143972312.91,2022-06-13T00:09:00.000Z,,,,,,2022-06-13 12:12:43.347600
5,4687,Binance USD,BUSD,binance-usd,3834,2019-09-20T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-chain', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,17742539878.399254,17742539878.399254,,6,,,2022-06-13T00:10:00.000Z,1.0006151501196296,5737983764.022413,32.2672,0.13955072,-0.0270033,-0.18159734,-0.12906178,0.15939061,0.02206712,17753454203.927986,1.6465,17753454203.93,2022-06-13T00:10:00.000Z,1839.0,BNB,BNB,bnb,BUSD-BD1,2022-06-13 12:12:43.347600
6,52,XRP,XRP,xrp,737,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'binance-chain', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",100000000000.0,48343101197.0,99989535142.0,,7,,,2022-06-13T00:10:00.000Z,0.3451111860603051,1382741037.7277691,23.971,-1.41544966,-4.39556597,-12.6617765,-18.65782504,-52.2984369,-55.46120514,16683744991.930025,1.5473,34511118606.03,2022-06-13T00:10:00.000Z,1839.0,BNB,BNB,bnb,0x1d2f0da169ceb9fc7b3144628db156f3f6c60dbe,2022-06-13 12:12:43.347600
7,2010,Cardano,ADA,cardano,455,2017-10-01T00:00:00.000Z,"['mineable', 'dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'bnb-chain']",45000000000.0,33752565071.288,34512850428.993,,8,,,2022-06-13T00:09:00.000Z,0.4917459498207772,1484567723.0165458,20.7105,-3.2374493,-11.50500926,-13.30620709,-7.85063063,-49.48404283,-38.83003843,16597687169.868105,1.5393,22128567741.93,2022-06-13T00:09:00.000Z,1839.0,BNB,BNB,bnb,0x3ee2200efb3400fabb9aacf31297cbdd1d435d47,2022-06-13 12:12:43.347600
8,5426,Solana,SOL,solana,327,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio']",,342076776.4843709,511616946.142289,,9,,,2022-06-13T00:09:00.000Z,30.674432003190127,1439158519.3901718,32.8212,-2.30946319,-9.76410161,-20.52251901,-37.62599354,-70.81375555,-62.21915947,10493010820.140303,0.9732,15693559226.12,2022-06-13T00:09:00.000Z,,,,,,2022-06-13 12:12:43.347600
9,74,Dogecoin,DOGE,dogecoin,484,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,132670764299.89409,132670764299.89409,,10,,,2022-06-13T00:10:00.000Z,0.06376247794825757,711333463.0697919,42.6177,-2.40046641,-9.3113335,-21.47013331,-28.2909089,-54.47901604,-44.11520944,8459416683.050474,0.7863,8459416683.05,2022-06-13T00:10:00.000Z,,,,,,2022-06-13 12:12:43.347600
10,6636,Polkadot,DOT,polkadot-new,351,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain']",,987579314.957085,1103303471.382273,,11,904869778.0,6712050484.512755,2022-06-13T00:10:00.000Z,7.417697714855889,545938428.9653664,20.4898,-2.24327028,-8.18080206,-20.89318438,-28.63347292,-59.18942125,-58.17335977,7325564827.796113,0.6794,8183971638.46,2022-06-13T00:10:00.000Z,2502.0,Huobi Token,HT,huobi-token,0xa2c49cee16a5e5bdefde931107dc1fae9f7773e3,2022-06-13 12:12:43.347600
11,3717,Wrapped Bitcoin,WBTC,wrapped-bitcoin,450,2019-01-30T00:00:00.000Z,"['medium-of-exchange', 'defi', 'wrapped-tokens', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem']",,273451.35490986,273451.35490986,,12,,,2022-06-13T00:09:00.000Z,26599.895462572746,447039990.5589213,47.0369,-1.75902236,-6.36606745,-11.08280485,-9.20211811,-35.41854495,-32.78983002,7273777454.701155,0.6746,7273777454.7,2022-06-13T00:09:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,2022-06-13 12:12:43.347600
12,1958,TRON,TRX,tron,619,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'bnb-chain']",,92537735914.3615,92537730726.6343,,13,71659659264.0,5450441832.914944,2022-06-13T00:09:00.000Z,0.07606011372221397,981675613.5649917,26.2368,-0.12319402,-0.22470964,-6.46281493,2.42196093,23.74067591,26.48565911,7038430717.242539,0.6528,7038430322.66,2022-06-13T00:09:00.000Z,,,,,,2022-06-13 12:12:43.347600
13,4943,Dai,DAI,multi-collateral-dai,992,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'ethereum-ecosystem', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,6990096528.235188,6990096528.235188,,14,,,2022-06-13T00:09:00.000Z,0.9996304058350126,333791067.4553889,-7.0423,-0.04812211,-0.04681635,-0.05277812,-0.01878774,-0.04548725,-0.06111445,6987513029.345654,0.648,6987513029.35,2022-06-13T00:09:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,2022-06-13 12:12:43.347600
14,3957,UNUS SED LEO,LEO,unus-sed-leo,19,2019-05-21T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'discount-token', 'payments', 'kenetic-capital-portfolio', 'alameda-research-portfolio']",,953954130.0,985239504.0,,15,,,2022-06-13T00:09:00.000Z,5.505185096739122,6477366.69980507,-4.3267,0.12121804,0.05090886,8.4215783,8.96856344,-3.12630327,-6.20647368,5251694059.448734,0.4871,5423925834.14,2022-06-13T00:09:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2af5d2ad76741191d15dfe7bf6ac92d4bd912ca3,2022-06-13 12:12:43.347600
0,1,Bitcoin,BTC,bitcoin,9529,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio']",21000000.0,19066262.0,19066262.0,,1,,,2022-06-13T12:12:00.000Z,23841.923700347823,60946838286.747986,79.3711,-0.3710757,-13.29629226,-24.1374863,-17.76109156,-41.82015142,-38.30928257,454576363854.84106,46.9015,500680397707.3,2022-06-13T12:12:00.000Z,,,,,,2022-06-13 12:12:53.483056
1,1027,Ethereum,ETH,ethereum,5747,2015-08-07T00:00:00.000Z,"['mineable', 'pow', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'bnb-chain']",,121156378.999,121156378.999,,2,,,2022-06-13T12:11:00.000Z,1218.6438041347826,39925626427.65461,62.5735,0.06652326,-17.10366097,-36.2295385,-38.53445416,-60.42795137,-51.92265883,147646470598.53683,15.2336,147646470598.54,2022-06-13T12:11:00.000Z,,,,,,2022-06-13 12:12:53.483056
2,825,Tether,USDT,tether,34626,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin']",,72293981300.94582,79710622658.21005,,3,,,2022-06-13T12:11:00.000Z,0.9982955088678825,99866484507.99446,67.7675,0.02807824,-0.07058744,-0.10971484,0.02660953,-0.19142383,-0.19424789,72170756850.91289,7.4463,79574756608.75,2022-06-13T12:11:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2022-06-13 12:12:53.483056
3,3408,USD Coin,USDC,usd-coin,4394,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,54166228641.09018,54166228641.09018,,4,,,2022-06-13T12:11:00.000Z,1.0006120670178837,11545315269.89122,96.4558,0.05099147,0.01725446,0.05796817,0.05695604,0.07592629,0.0876546,54199382003.12454,5.5954,54199382003.12,2022-06-13T12:11:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2022-06-13 12:12:53.483056
4,1839,BNB,BNB,bnb,947,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'moonriver-ecosystem', 'bnb-chain']",165116760.0,163276974.63,163276974.63,,5,,,2022-06-13T12:11:00.000Z,222.8142203413915,2095406278.9147327,42.1266,0.0150494,-13.82007519,-27.6993152,-20.5516729,-46.72136099,-38.95241939,36380431801.884605,3.7536,36790362144.7,2022-06-13T12:11:00.000Z,,,,,,2022-06-13 12:12:53.483056
5,4687,Binance USD,BUSD,binance-usd,3835,2019-09-20T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-chain', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,17723539877.599255,17723539877.599255,,6,,,2022-06-13T12:11:00.000Z,1.001503570260294,10713541449.342861,95.4502,0.12216681,0.1520437,0.26995289,-0.13625484,0.05507544,0.04859587,17750188465.066345,1.8325,17750188465.07,2022-06-13T12:11:00.000Z,1839.0,BNB,BNB,bnb,BUSD-BD1,2022-06-13 12:12:53.483056
6,2010,Cardano,ADA,cardano,455,2017-10-01T00:00:00.000Z,"['mineable', 'dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'bnb-chain']",45000000000.0,33934048405.593,34277702081.605,,7,,,2022-06-13T12:11:00.000Z,0.45317715786315804,2120722867.4783232,44.9839,0.62081369,-12.2814346,-27.77519715,-10.68225974,-52.65740427,-42.69561584,15378135611.237465,1.5867,20392972103.84,2022-06-13T12:11:00.000Z,1839.0,BNB,BNB,bnb,0x3ee2200efb3400fabb9aacf31297cbdd1d435d47,2022-06-13 12:12:53.483056
7,52,XRP,XRP,xrp,737,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'binance-chain', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",100000000000.0,48343101197.0,99989535142.0,,8,,,2022-06-13T12:12:00.000Z,0.31285096111413907,2191388919.027954,52.8706,0.79013278,-10.69890341,-22.82248151,-23.48905259,-56.81920381,-58.53545964,15124185672.719538,1.5605,31285096111.41,2022-06-13T12:12:00.000Z,1839.0,BNB,BNB,bnb,0x1d2f0da169ceb9fc7b3144628db156f3f6c60dbe,2022-06-13 12:12:53.483056
8,5426,Solana,SOL,solana,327,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio']",,342208878.8939654,511616946.142289,,9,,,2022-06-13T12:11:00.000Z,27.052122586807965,2128789383.314248,58.1664,-0.69098502,-17.52425243,-38.52984414,-43.64951652,-73.9707293,-66.26033691,9257476542.133673,0.9556,13840324344.53,2022-06-13T12:11:00.000Z,,,,,,2022-06-13 12:12:53.483056
9,74,Dogecoin,DOGE,dogecoin,484,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,132670764299.89409,132670764299.89409,,10,,,2022-06-13T12:12:00.000Z,0.0544116687772251,1253882164.976743,87.4727,-0.27600638,-17.78553425,-35.0798082,-37.5016241,-62.4689735,-51.24445612,7218837683.507137,0.7453,7218837683.51,2022-06-13T12:12:00.000Z,,,,,,2022-06-13 12:12:53.483056
10,4943,Dai,DAI,multi-collateral-dai,994,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'ethereum-ecosystem', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,6935452543.625372,6935452543.625372,,11,,,2022-06-13T12:11:00.000Z,1.0007469086600977,963858818.3128685,189.1095,0.12177134,0.01574423,0.05640425,0.08149989,0.11550243,0.11700191,6940632693.191903,0.7165,6940632693.19,2022-06-13T12:11:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,2022-06-13 12:12:53.483056
11,6636,Polkadot,DOT,polkadot-new,351,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain']",,987579314.957085,1103303471.382273,,12,904869778.0,6013610533.57503,2022-06-13T12:11:00.000Z,6.645829797594401,784197907.8029557,39.1851,0.79934123,-13.65615008,-32.29039062,-35.20413856,-63.27178991,-61.48258316,6563284038.829661,0.6772,7332367085.9,2022-06-13T12:11:00.000Z,2502.0,Huobi Token,HT,huobi-token,0xa2c49cee16a5e5bdefde931107dc1fae9f7773e3,2022-06-13 12:12:53.483056
